source,TIME,HELMET_RAW,BELT_ACC_X,BELT_ACC_Y,BELT_ACC_Z,BELT_ANG_X,BELT_ANG_Y,BELT_ANG_Z,BELT_LUMINOSITY,NECK_ACC_X,NECK_ACC_Y,NECK_ACC_Z,NECK_ANG_X,NECK_ANG_Y,NECK_ANG_Z,NECK_LUMINOSITY,PCKT_ACC_X,PCKT_ACC_Y,PCKT_ACC_Z,PCKT_ANG_X,PCKT_ANG_Y,PCKT_ANG_Z,PCKT_LUMINOSITY,WRST_ACC_X,WRST_ACC_Y,WRST_ACC_Z,WRST_ANG_X,WRST_ANG_Y,WRST_ANG_Z,WRST_LUMINOSITY,IR_1,IR_2,IR_3,IR_4
S03_A10_T02.csv,5/24/18 14:18,267.5,0.7069625,0.124575,-0.135125,-6.942,-18.1566,-2.5946,288.887,0,0,0,0,0,0,0,0.77218,0.41362,-0.19594,-76.95,-22.525,-27.71166667,0.022,-0.774742857,-0.1388,0.024857143,62.33225,-6.00525,-29.7105,432.7948,1,1,1,0
S03_A10_T02.csv,5/24/18 14:18,162.4444444,0.837216667,-0.015983333,-0.001683333,-21.55,-7.253333333,1.968833333,315.8405,0,0,0,0,0,0,0,0.345866667,0.1416,-0.085966667,53.4875,11.2775,20.9775,0.022,-0.237485714,-0.054728571,0.019842857,77.988,7.666857143,-17.72657143,424.519,1,1,1,1
S03_A10_T02.csv,5/24/18 14:18,-13.8,0.7531,0.0658,-0.055890909,-35.10016667,-8.206666667,4.042333333,315.8405,0,0,0,0,0,0,0,0.84065,0.500175,-0.090575,33.39875,22.50625,23.687125,0.022,-1.242516667,-0.2241,-0.010333333,-15.873,-18.17066667,2.408333333,412.0456,0,1,1,1
S03_A10_T02.csv,5/24/18 14:18,-13.8,0.7531,0.0658,-0.055890909,-35.10016667,-8.206666667,4.042333333,0,0,0,0,0,0,0,0,0.84065,0.500175,-0.090575,33.39875,22.50625,23.687125,0.022,-1.242516667,-0.2241,-0.010333333,-15.873,-18.17066667,2.408333333,412.0456,0,1,1,1
S03_A10_T02.csv,5/24/18 14:18,-223.625,0.64129,0.06208,-0.04214,-86.77142857,-8.812857143,3.222,321.938,0,0,0,0,0,0,0,0.7424,0.156628571,-0.223771429,-41.63833333,8.721666667,-12.40033333,0.022,-0.452225,-0.0061125,0.0468375,21.84714286,-3.309,3.572571429,452.718,1,1,1,0.5
S03_A10_T02.csv,5/24/18 14:18,-189.2857143,0.700175,0.0552,-0.172625,-27.7275,8.7645,8.9725,352.0334,0,0,0,0,0,0,0,1.07808,0.21904,-0.13742,26.67,11.26266667,-2.515,0.022,-0.43175,-0.03315,0.010675,-82.8495,-19.89325,-31.18925,524.82825,1,1,1,0
S03_A10_T02.csv,5/24/18 14:18,25.25,0.5119,0.0124,-0.1544,-10.22,-14.20666667,-9.852666667,384.0136667,0,0,0,0,0,0,0,0.79645,0.0997,-0.02595,-32.13133333,-13.52666667,11.62666667,0.022,-1.135775,-0.05295,-0.102325,21.84966667,10.60966667,0.996,505.472,0,1,1,1
S03_A10_T02.csv,5/24/18 14:18,110.3,0.663783333,0.01285,-0.083566667,-41.90333333,11.11833333,36.68333333,483.0865,0,0,0,0,0,0,0,0.806075,0.5689,-0.11955,48.255,3.5725,22.205,0.022,-0.550133333,-0.001733333,0.11325,-12.4146,9.0244,9.2806,535.98925,0,1,1,1
S03_A10_T02.csv,5/24/18 14:18,112.2727273,0.6849375,0.03085,0.03815,-7.555,-10.30966667,-1.370666667,548.752,0,0,0,0,0,0,0,0.793742857,0.225814286,-0.054185714,-43.5742,21.6446,3.236,0.022,-0.924733333,-0.131916667,-0.008816667,9.177,-1.974,-6.006125,557.5255,0,1,1,1
S03_A10_T02.csv,5/24/18 14:18,302,0.716022222,0.111033333,0.040833333,4.6766,-14.694,-3.7364,599.15475,0,0,0,0,0,0,0,0.82005,0.2430625,-0.00605,43.35,46.36583333,10.99333333,0.022,-0.97606,-0.06978,0.11536,-3.341833333,7.622,13.27233333,615.279,0,1,1,0
S03_A10_T02.csv,5/24/18 14:18,204.1,0.9226125,0.0458875,0.0303,-1.993666667,8.17,11.0035,627.133,0,0,0,0,0,0,0,0.8018125,0.272425,-0.0319375,25.44714286,5.281428571,-6.119285714,0.022,-0.5121875,-0.0742375,0.1381,-2.337666667,30.69116667,-12.0325,591.7523333,0.5,1,1,0
S03_A10_T02.csv,5/24/18 14:18,-58.625,0.502683333,0.087983333,0.054316667,9.132166667,-21.77233333,0.442833333,682.944,0,0,0,0,0,0,0,0.657971429,0.129728571,-0.028585714,45.79,15.98,9.666,0.022,-0.84612,-0.15812,0.11308,-8.7804,14.7682,1.244,571.2095,1,1,1,0
S03_A10_T02.csv,5/24/18 14:18,-258.3,0.770522222,0.046266667,0.104655556,0.473285714,-7.383571429,0.347142857,662.357,0,0,0,0,0,0,0,1.068,0.4656,0.0605,47.38285714,-0.907571429,6.345714286,0.022,-0.758211111,-0.012766667,-0.015577778,-6.7404,9.2196,4.8904,579.715,1,1,1,0
S03_A10_T02.csv,5/24/18 14:18,-252.1111111,0.850333333,0.066455556,0.002577778,8.64875,-23.108125,-12.586125,616.658,0,0,0,0,0,0,0,0.776014286,0.291514286,-0.004257143,-26.0625,18.06675,2.485,0.0176,-0.767275,-0.144525,0.1683,7.4395,19.014,-2.093666667,601.161,1,0,1,1
S03_A10_T02.csv,5/24/18 14:18,-87.8,1.087666667,0.0033,0.228083333,16.974,-22.58533333,-8.996666667,659.6128333,0,0,0,0,0,0,0,0.719757143,0.157585714,-0.013457143,-82.52714286,-4.770428571,-10.71571429,0.088,-0.579114286,0.009714286,0.004428571,1.09775,48.0335,2.49975,679.3694,1,0,1,0.5
S03_A10_T03.csv,5/24/18 14:18,320,0.796342857,0.026071429,-0.058385714,31.02285714,6.139857143,11.82028571,512.134,0,0,0,0,0,0,0,0.941971429,0.231542857,0.128,-88.5,6.975,10.52116667,0.0464,-0.297025,0.108875,0.140075,-54.572,5.209,2.012285714,420.5661429,1,0,1,1
S03_A10_T03.csv,5/24/18 14:18,165.1,0.760055556,0.046077778,-0.007222222,29.928625,0.12625,2.22175,512.134,0,0,0,0,0,0,0,0.9086,0.13344,0.06122,-6.192625,1.124375,-4.505,0.044,-0.56236,-0.0794,0.03422,-27.994625,-24.116,-8.163125,414.028,1,1,1,1
S03_A10_T03.csv,5/24/18 14:18,-90.44444444,0.59838,0.09112,-0.03558,32.855,-11.31325,-10.285,512.134,0,0,0,0,0,0,0,0.919633333,0.288,0.128783333,-5.549428571,0.741571429,-4.218571429,0.0352,-1.74426,-0.23632,-0.02134,-10.044,47.59175,-17.02725,421.7073333,1,1,1,1
S03_A10_T03.csv,5/24/18 14:18,-90.44444444,0.59838,0.09112,-0.03558,32.855,-11.31325,-10.285,0,0,0,0,0,0,0,0,0.919633333,0.288,0.128783333,-5.549428571,0.741571429,-4.218571429,0.0352,-1.74426,-0.23632,-0.02134,-10.044,47.59175,-17.02725,421.7073333,1,1,1,1
S03_A10_T03.csv,5/24/18 14:18,-127,1.02756,-0.00494,0.15704,15.3164,-1.3532,0.7818,349.6995714,0,0,0,0,0,0,0,0.92385,0.264,0.143316667,-0.32575,-1.25125,0.41225,0.0352,-0.259483333,-0.046433333,0.073683333,-18.91714286,7.691714286,7.682714286,440.546,1,0.5,1,1
S03_A10_T03.csv,5/24/18 14:18,-43.11111111,0.72046,0.06496,0.03396,-0.9098,0.6242,4.8198,358.29575,0,0,0,0,0,0,0,0.930771429,0.259557143,0.130185714,0.662166667,-2.12,1.097666667,0.0352,-1.003616667,-0.2465,0.013333333,31.95133333,30.813,19.004,432.7515714,1,0,1,1
S03_A10_T03.csv,5/24/18 14:18,8.8,1.08066,-0.01564,0.19364,-30.47142857,-11.20857143,-6.473428571,353.2795,0,0,0,0,0,0,0,0.927233333,0.2681,0.071633333,5.521857143,-2.574857143,-2.075571429,0.0352,-1.00434,-0.15452,0.07012,-4.878,5.958285714,-4.695142857,454.1363333,1,0,1,1
S03_A10_T03.csv,5/24/18 14:18,256,0.942833333,0.027666667,-0.029016667,-2.88675,3.499,3.489,328.3855,0,0,0,0,0,0,0,0.9134,0.29145,0.106633333,57.73157143,22.77285714,2.822571429,0.022,-0.939033333,-0.096133333,0.052833333,-5.8778,-0.8292,-4.939,447.8952,1,0,1,1
S03_A10_T03.csv,5/24/18 14:18,303.8,0.9457,0.031883333,-0.004883333,29.80428571,-2.912714286,-1.302857143,318.139,0,0,0,0,0,0,0,0.9394125,0.212175,0.1453125,28.452,3.0615,3.881666667,0.022,-0.97912,-0.16528,0.0534,-54.305,-0.4878,7.2804,467.4553333,1,0,1,1
S03_A10_T03.csv,5/24/18 14:18,190,0.959275,0.045875,0.002325,29.57966667,4.389833333,-2.152,361.2216667,0,0,0,0,0,0,0,0.94834,0.17526,0.05346,5.974857143,-1.285142857,0.453571429,0.022,-0.958228571,-0.145042857,0.0071,-32.061,-22.8414,-0.6466,492.4034,1,0,1,1
S03_A10_T03.csv,5/24/18 14:18,192.4444444,0.953242857,0.0263,-0.032771429,20.17971429,-2.583714286,1.371857143,387.2165,0,0,0,0,0,0,0,0.944166667,0.19245,0.039666667,-0.709166667,-1.731666667,-0.2815,0.022,-0.93278,0.039,0.07072,8.136,4.799571429,0.235285714,476.986,1,0,1,1
S03_A10_T03.csv,5/24/18 14:18,109.2,0.9474,0.045971429,-0.0745,-37.89611111,2.311333333,-3.970666667,378.233,0,0,0,0,0,0,0,0.94505,0.187566667,0.014333333,-6.206666667,-6.2055,-1.753333333,0.022,-0.919,-0.113225,0.04415,79.5732,6.5364,-14.0364,459.66075,1,0,1,1
S03_A10_T03.csv,5/24/18 14:18,-92.1,0.9378375,0.1733125,0.0676,-67.55714286,-9.981428571,5.147142857,378.233,0,0,0,0,0,0,0,0.9188,0.246033333,0.025266667,-14.7556,2.7356,1.6348,0.022,-0.805942857,-0.375814286,0.268114286,53.7928,2.805,-37.805,467.0946,1,0,1,1
S03_A10_T03.csv,5/24/18 14:18,-92.1,0.9378375,0.1733125,0.0676,-67.55714286,-9.981428571,5.147142857,0,0,0,0,0,0,0,0,0.9188,0.246033333,0.025266667,-14.7556,2.7356,1.6348,0.022,-0.805942857,-0.375814286,0.268114286,53.7928,2.805,-37.805,467.0946,1,0,1,1
S03_A10_T03.csv,5/24/18 14:18,-73.66666667,0.942514286,-0.001342857,0.025657143,-4.98875,-7.42625,-0.033125,164.813,0,0,0,0,0,0,0,0.930566667,0.263166667,0.13635,4.7555,4.665833333,-1.683833333,0.022,-0.23805,-0.734616667,0.541333333,-73.83866667,-32.81483333,-16.0875,549.0605,1,0,1,1
S03_A10_T03.csv,5/24/18 14:18,-136.1111111,0.95258,0.04652,-0.09276,-2.0575,-3.624666667,-1.622666667,184.7683333,0,0,0,0,0,0,0,0.926028571,0.265885714,0.139842857,-0.017166667,-0.141333333,-0.231333333,0.022,0.04524,-0.65002,0.77254,4.904,-0.400714286,-1.794428571,502.023,1,0,1,1
S03_A10_T03.csv,5/24/18 14:18,-22,0.9565,0.0716,-0.0692,1.037,0.061,-0.61,201.245,0,0,0,0,0,0,0,0.91875,0.28515,0.1391,-4.32,-2.62,2.317,0.022,0.0532,-0.6031,0.809,6.89,3.933,-2.2255,464.403,1,0,1,1
S03_A10_T03.csv,5/24/18 14:18,-92.88888889,0.95286,0.08974,-0.08824,2.28625,-0.13625,-0.5895,196.088,0,0,0,0,0,0,0,0.94914,0.38146,-0.128,50.23966667,13.6835,-12.698,0.022,0.02928,-0.64396,0.80172,-11.3534,7.4632,17.561,450.915,1,0,1,0
S03_A10_T03.csv,5/24/18 14:18,-114,0.952433333,0.099916667,-0.095766667,1.508857143,-0.283857143,-0.511,195.67075,0,0,0,0,0,0,0,0.517016667,0.099066667,0.1149,117.02,-38.52166667,14.66933333,0.022,-0.12932,-0.51812,0.87926,10.23366667,11.372,8.912833333,450.395,1,0.5,1,0
S03_A10_T03.csv,5/24/18 14:18,-84.88888889,0.9522,0.097333333,-0.060266667,5.773428571,9.231857143,1.090142857,195.71625,0,0,0,0,0,0,0,0.935916667,0.199866667,0.360866667,119.1171429,-34.917,25.904,0.022,-0.758916667,-0.362316667,0.395,-38.41316667,30.935,38.17066667,442.03,1,1,1,0
S03_A10_T03.csv,5/24/18 14:18,150.3333333,0.9824,0.06415,0.1209,83.105,26.4,11.491,195.71625,0,0,0,0,0,0,0,-0.07505,-0.0095,0.1141,-64.8,37.01,24.75,0.022,-0.8678,-0.2123,0.1758,-82.5,7.805,19.817,392.559,1,1,1,0
S03_A10_T03.csv,5/24/18 14:18,150.3333333,0.9824,0.06415,0.1209,83.105,26.4,11.491,0,0,0,0,0,0,0,0,-0.07505,-0.0095,0.1141,-64.8,37.01,24.75,0.022,-0.8678,-0.2123,0.1758,-82.5,7.805,19.817,392.559,1,1,1,0
S03_A10_T03.csv,5/24/18 14:18,121.8333333,0.95754,-0.0025,0.05832,62.776,-10.9956,3.5016,228.8073333,0,0,0,0,0,0,0,0.77985,0.527916667,0.03415,85.205,-14.825,41.6725,0.022,-1.018416667,0.069266667,0.291616667,-24.55283333,7.6625,-17.63216667,487.269,1,0,1,0
S03_A10_T03.csv,5/24/18 14:18,121.8333333,0.95754,-0.0025,0.05832,62.776,-10.9956,3.5016,228.8073333,0,0,0,0,0,0,0,0.77985,0.527916667,0.03415,85.205,-14.825,41.6725,0,-1.018416667,0.069266667,0.291616667,-24.55283333,7.6625,-17.63216667,487.269,1,0,1,0
S03_A10_T03.csv,5/24/18 14:18,93.44444444,0.95956,0.02008,-0.02968,21.0718,-3.9402,-3.142,384.7873333,0,0,0,0,0,0,0,1.03192,0.75302,-0.13582,-71.542,-0.748,-14.595,0.038666667,-0.94296,-0.18138,0.09836,-11.5976,-2.2806,2.9756,524.9616,1,0,1,1
S03_A10_T03.csv,5/24/18 14:18,89,0.9603,0.041942857,0.004257143,7.700428571,1.551428571,-0.415142857,392.5993333,0,0,0,0,0,0,0,0.7887375,0.4090375,-0.1111,-35.29216667,-18.87833333,-19.7435,0.116,-0.9349,-0.18545,0.09875,3.780428571,-0.374428571,-0.54,508.3553333,1,0,1,1
S03_A10_T03.csv,5/24/18 14:18,96.4,0.9612375,0.0354125,0.0146375,0.045285714,0.437142857,0.157714286,397.3765,0,0,0,0,0,0,0,0.45765,0.064083333,-0.176166667,-8.008333333,-21.68666667,-23.40666667,0.116,-0.93165,-0.177733333,0.10305,-0.2438,1.0002,-0.7804,521.2254,1,0,1,1
S03_A10_T03.csv,5/24/18 14:18,97.77777778,0.958633333,0.036288889,0.020855556,1.715888889,0.502444444,0.765777778,397.3765,0,0,0,0,0,0,0,0.8758,0.120383333,-0.036,34.02085714,4.652857143,9.148571429,0.116,-0.95084,-0.20026,0.071,28.811,4.344625,1.547375,498.3385,1,0,1,1
S03_A10_T03.csv,5/24/18 14:18,46.6,0.9650875,0.0585625,0.0213875,-16.68188889,-0.776444444,-0.431777778,397.3765,0,0,0,0,0,0,0,0.050925,-0.042425,-0.021525,-49.5,6.771125,-15.1375,0.116,-0.915375,-0.11815,0.10735,-2.744,1.1098,4.1462,512.28175,1,0,1,1
S03_A10_T03.csv,5/24/18 14:18,46.6,0.9650875,0.0585625,0.0213875,-16.68188889,-0.776444444,-0.431777778,0,0,0,0,0,0,0,0,0.050925,-0.042425,-0.021525,-49.5,6.771125,-15.1375,0.116,-0.915375,-0.11815,0.10735,-2.744,1.1098,4.1462,512.28175,1,0,1,1
S03_A10_T03.csv,5/24/18 14:18,45.44444444,0.961933333,0.052966667,0.042216667,7.6965,2.5795,0.50425,395.1634,0,0,0,0,0,0,0,0.924766667,0.4821,-0.188683333,35.26,11.3404,-9.932,0.116,-0.938357143,-0.125357143,0.119528571,0.358125,1.4635,0.076125,507.8106667,1,0,1,1
S03_A10_T03.csv,5/24/18 14:18,-79.88888889,0.961,0.05296,0.06744,1.016166667,-0.118666667,0.5185,410.6064286,0,0,0,0,0,0,0,0.878366667,0.23605,-0.087916667,-20.544625,-4.3325,-11.0415,0.116,-0.86575,-0.11905,0.0541,-31.4636,2.073,1.1464,494.6864,1,0,1,1
S03_A10_T03.csv,5/24/18 14:18,-9.777777778,0.8906,0.020183333,0.037783333,22.4484,0.1234,1.3788,404.1048571,0,0,0,0,0,0,0,0.603866667,0.201433333,0.005455556,20.7102,15.62,23.4318,0.116,-0.837785714,-0.065728571,0.011142857,-32.63675,-11.318625,15.251625,448.808,1,0,1,0
S03_A10_T03.csv,5/24/18 14:18,188.375,1.149216667,-0.01075,0.150983333,36.41875,-9.93,-2.7565,315.514,0,0,0,0,0,0,0,0.690466667,0.493,-0.143216667,-63.10142857,2.794285714,-16.39285714,0.116,-0.545185714,-0.0604,0.062814286,10.30516667,-23.973,-5.63,527.5448,1,0,1,0
S03_A10_T03.csv,5/24/18 14:18,170.7777778,0.576728571,0.046514286,-0.147628571,13.33857143,-6.191428571,4.848571429,289.386,0,0,0,0,0,0,0,1.022866667,-0.043466667,-0.226516667,-33.82125,4.24,4.066,0.116,-0.855425,-0.0429875,-0.0344875,6.860166667,9.523166667,-15.36616667,512.962,1,0,1,0
S03_A11_T01.csv,5/24/18 14:20,326.3,0.961871429,0.087085714,-0.066428571,-13.88916667,-4.048333333,0.429666667,304.8373333,0,0,0,0,0,0,0,0.9503,0.14234,0.01562,-5.8295,-4.097,8.53525,0.0704,-0.930866667,-0.1167,0.124,1.3782,2.4026,-0.4146,457.0954,0.5,0.5,1,0
S03_A11_T01.csv,5/24/18 14:20,306,0.95505,0.07455,-0.07355,0.9638,0.7444,1.4634,298.798,0,0,0,0,0,0,0,0.933825,0.121,-0.013,-24.928,-17.07,-7.2126,0.0704,-0.811733333,-0.476716667,0.12975,58.0852,-6.0854,-79.1432,416.086,1,1,1,0
S03_A11_T01.csv,5/24/18 14:20,130.5,0.956366667,0.064233333,-0.061733333,-1.675,1.829,1.372,300.372,0,0,0,0,0,0,0,0.752,0.3591,-0.5195,22.8935,-93.25,-18.755,0.0704,-0.6654,-0.5246,0.46155,69.553,-31.504,38.21133333,514.768,0,0,1,1
S03_A11_T01.csv,5/24/18 14:20,130.5,0.956366667,0.064233333,-0.061733333,-1.675,1.829,1.372,300.372,0,0,0,0,0,0,0,0.752,0.3591,-0.5195,22.8935,-93.25,-18.755,0,-0.6654,-0.5246,0.46155,69.553,-31.504,38.21133333,514.768,0,0,1,1
S03_A11_T01.csv,5/24/18 14:20,101.1818182,0.96016,0.04436,-0.04688,3.9735,1.4125,0.681,298.85,0,0,0,0,0,0,0,-0.1241,0.141466667,-0.877816667,8.162,-59.81285714,31.41142857,0.044,-0.16695,-0.662716667,0.554633333,15.37583333,-20.5995,-22.20533333,524.038,0,0,1,0
S03_A11_T01.csv,5/24/18 14:20,46.5,0.957985714,0.100442857,-0.012814286,-27.2,0.9414,5.073,299.664,0,0,0,0,0,0,0,-0.5579,0.60135,-0.5929,-20.59585714,-1.455714286,21.36657143,0.088,0.059271429,-0.694257143,0.735042857,1.838,3.571428571,-3.118428571,492.553,0,1,1,0
S03_A11_T01.csv,5/24/18 14:20,120.6,0.950714286,0.023714286,-0.133842857,7.30475,-8.0885,-1.77225,261.624,0,0,0,0,0,0,0,-0.208566667,0.872533333,-0.550283333,-1.180857143,1.533,8.379142857,0.088,0.05724,-0.65132,0.7687,-1.4735,3.231666667,3.404666667,486.632,0,1,1,0
S03_A11_T01.csv,5/24/18 14:20,103.4545455,0.938177778,0.094022222,-0.175844444,0.1175,-0.447,0.093,261.624,0,0,0,0,0,0,0,-0.160342857,0.792271429,-0.482057143,-1.4096,-0.9124,-0.0476,0.088,0.032,-0.686925,0.78375,-25.190625,8.757625,9.839875,484.887,0,1,1,0
S03_A11_T01.csv,5/24/18 14:20,221.7,0.9343,0.094066667,-0.190033333,0.644888889,-0.418111111,0.461,261.624,0,0,0,0,0,0,0,-0.161266667,0.81265,-0.486866667,-0.374,-0.972,-0.0828,0.088,-0.25735,-0.3356,0.902,49.746,9.400333333,9.552666667,483.5732,0,1,1,0
S03_A11_T01.csv,5/24/18 14:20,221.7,0.9343,0.094066667,-0.190033333,0.644888889,-0.418111111,0.461,0,0,0,0,0,0,0,0,-0.161266667,0.81265,-0.486866667,-0.374,-0.972,-0.0828,0.088,-0.25735,-0.3356,0.902,49.746,9.400333333,9.552666667,483.5732,0,1,1,0
S03_A11_T01.csv,5/24/18 14:20,141.9,0.93336,0.09588,-0.19388,1.585666667,0.396666667,0.0215,157.0421429,0,0,0,0,0,0,0,-0.159785714,0.811028571,-0.486985714,-0.555,-1.021666667,-0.25,0.088,-0.4844625,-0.17725,0.71235,4.651571429,46.75071429,16.31528571,527.477,0,1,1,0
S03_A11_T01.csv,5/24/18 14:20,174.8,0.9373,0.07284,-0.18298,2.791,2.34875,1.43425,157.2794286,0,0,0,0,0,0,0,-0.164671429,0.821428571,-0.474971429,-2.1715,-1.306666667,-0.382666667,0.088,-0.96254,0.11828,-0.38254,22.07316667,7.012166667,7.2865,310.1465,0,1,1,0
S03_A11_T01.csv,5/24/18 14:20,47.55555556,0.931816667,0.12805,-0.240783333,-3.985666667,0.380166667,-0.555666667,176.0568,0,0,0,0,0,0,0,-0.1620875,0.812675,-0.4786875,0.531666667,-0.148,-0.0895,0.088,-0.606688889,-0.307777778,0.439066667,61.49375,-39.89325,-20.3125,387.408,0,1,1,0
S03_A11_T01.csv,5/24/18 14:20,91.2,0.915085714,0.239957143,-0.036828571,-63.65714286,15.01528571,3.712285714,119.5756667,0,0,0,0,0,0,0,-0.158742857,0.813457143,-0.482828571,-0.656,-0.984,-0.0954,0.088,-0.002866667,-0.1541,0.846466667,2.291,-17.82228571,-3.440857143,941.0148,0,1,1,0
S03_A11_T01.csv,5/24/18 14:20,43.22222222,0.619271429,-0.052271429,0.702485714,-56.24285714,47.69714286,20.12171429,106.76775,0,0,0,0,0,0,0,-0.156111111,0.813344444,-0.485722222,-0.5,-0.895,-0.15,0.088,0.0255,-0.9070125,0.8893,19.86057143,-0.54,2.160142857,748.586,0,1,1,0
S03_A11_T01.csv,5/24/18 14:20,90.6,-0.072171429,-0.382342857,0.916128571,9.2966,6.358,-1.564,741.0556667,0,0,0,0,0,0,0,-0.157257143,0.813585714,-0.484185714,-0.51,-0.882857143,-0.231428571,0.088,-0.017916667,-0.629816667,0.785216667,0.479285714,0.540285714,-0.191714286,749.2433333,0,1,1,0
S03_A11_T01.csv,5/24/18 14:20,50.11111111,-0.0415,-0.325471429,1.020942857,0.224625,-6.333875,-5.311875,853.5063333,0,0,0,0,0,0,0,-0.15818,0.81528,-0.48464,-0.425,-0.88,-0.195,0.088,-0.015311111,-0.633877778,0.783211111,1.122,0.5978,-0.4268,750.0596667,0,1,1,0
S03_A11_T01.csv,5/24/18 14:20,166.5,-0.018157143,-0.301771429,0.984685714,1.437428571,-0.432285714,0.418285714,880.553,0,0,0,0,0,0,0,-0.155916667,0.8128,-0.485833333,-0.60375,-0.91,-0.1425,0.088,-0.01274,-0.63538,0.7835,0.233666667,0.4575,0.183,750.3214,0,1,1,0
S03_A11_T01.csv,5/24/18 14:20,123.25,-0.018177778,-0.294311111,0.984233333,0.382375,0.6955,0.366,880.553,0,0,0,0,0,0,0,-0.156383333,0.81205,-0.486233333,-0.496,-0.972,-0.144,0.088,-0.022566667,-0.603155556,0.806933333,6.189,0.863666667,1.138333333,760.2595,0,1,1,0
S03_A11_T01.csv,5/24/18 14:20,124.6666667,-0.0359875,-0.2995875,0.9820125,0.41175,0.641,0.388875,880.553,0,0,0,0,0,0,0,-0.1588,0.8127,-0.48355,-0.712857143,-0.92,-0.308571429,0.088,-0.021428571,-0.597542857,0.812028571,-1.5486,0.3658,-0.7318,773.7555,0,1,1,0
S03_A11_T01.csv,5/24/18 14:20,124.6666667,-0.0359875,-0.2995875,0.9820125,0.41175,0.641,0.388875,0,0,0,0,0,0,0,0,-0.1588,0.8127,-0.48355,-0.712857143,-0.92,-0.308571429,0.088,-0.021428571,-0.597542857,0.812028571,-1.5486,0.3658,-0.7318,773.7555,0,1,1,0
S03_A11_T01.csv,5/24/18 14:20,200,-0.03785,-0.292775,0.986275,0.782666667,0.521166667,0.316,885.1475,0,0,0,0,0,0,0,-0.1563,0.81152,-0.48522,-0.642,-0.972,-0.168,0.088,-0.016433333,-0.6161,0.7989,0.418142857,0.514142857,-0.087142857,762.249,0,1,1,0
S03_A11_T01.csv,5/24/18 14:20,80.125,-0.031428571,-0.294228571,0.985057143,1.366,-0.8006,0.7074,883.7886667,0,0,0,0,0,0,0,-0.156125,0.81395,-0.485625,-0.565,-0.94,-0.22,0.088,-0.0152,-0.618183333,0.798483333,0.5366,0.5612,-0.4758,761.102,0,1,1,0
S03_A11_T01.csv,5/24/18 14:20,70.1,-0.00965,-0.280525,0.9895,0.701833333,-0.231,0.3355,891.482,0,0,0,0,0,0,0,-0.1561,0.813216667,-0.48615,-0.56,-0.875714286,-0.162714286,0.088,-0.013266667,-0.620466667,0.796433333,-0.33525,0.297375,0.007625,761.606,0,1,1,0
S03_A11_T01.csv,5/24/18 14:20,11.9,-0.020075,-0.2878375,0.9886375,0.1594,1.0976,0.305,892.8623333,0,0,0,0,0,0,0,-0.1568,0.81365,-0.484666667,-0.510857143,-0.848571429,-0.171428571,0.088,-0.015383333,-0.620416667,0.79365,0.427,0.447333333,-0.183,758.4,0,1,1,0
S03_A11_T01.csv,5/24/18 14:20,-3.666666667,-0.044783333,-0.2951,0.985483333,0.367571429,0.411571429,0.296571429,886.4326667,0,0,0,0,0,0,0,-0.1564,0.8131,-0.485066667,-0.518,-0.85,-0.252,0.088,-0.01538,-0.61682,0.79742,1.341428571,0.644857143,-0.400857143,756.974,0,1,1,0
S03_A11_T01.csv,5/24/18 14:20,18.8,-0.025271429,-0.289157143,0.986471429,1.358571429,-1.119,0.400857143,887.004,0,0,0,0,0,0,0,-0.156025,0.813875,-0.4851,-0.481428571,-0.848571429,-0.025142857,0.088,-0.0139375,-0.6155125,0.7983875,1.077333333,0.498166667,0.081333333,760.897,0,1,1,0
S03_A11_T01.csv,5/24/18 14:20,80.25,-0.02445,-0.2867,0.9882875,0.098142857,1.516142857,0.453142857,892.9883333,0,0,0,0,0,0,0,-0.154833333,0.815783333,-0.48415,-0.86,-1.133333333,-0.1105,0.088,-0.0145,-0.620785714,0.794457143,-0.081222222,0.399888889,-0.210111111,759.667,0,1,1,0
S03_A11_T01.csv,5/24/18 14:20,-5.5,-0.05246,-0.29684,0.98208,0.471,0.210857143,0.34,886.9243333,0,0,0,0,0,0,0,-0.15652,0.81608,-0.48238,0.430714286,-0.887571429,-0.329571429,0.088,-0.013314286,-0.623214286,0.791557143,1.0732,0.6466,-0.1952,756.424,0,1,1,1
S03_A11_T01.csv,5/24/18 14:20,11.1,-0.0310375,-0.29,0.987325,1.41,-1.43625,0.343125,886.9243333,0,0,0,0,0,0,0,-0.15252,0.81674,-0.48726,-0.507166667,-1.113333333,0.153,0.088,-0.011233333,-0.62435,0.793733333,0.217857143,0.339857143,0.017428571,757.5613333,0,1,1,0
S03_A11_T01.csv,5/24/18 14:20,-69.14285714,-0.024022222,-0.284355556,0.988488889,0.557125,1.167875,0.373625,886.9243333,0,0,0,0,0,0,0,-0.15405,0.815083333,-0.485683333,-0.5322,-0.91,-0.228,0.088,-0.01355,-0.6244875,0.7926375,0.287714286,0.400857143,-0.156857143,755.4856667,0,1,1,0
S03_A11_T01.csv,5/24/18 14:20,-69.14285714,-0.024022222,-0.284355556,0.988488889,0.557125,1.167875,0.373625,0,0,0,0,0,0,0,0,-0.15405,0.815083333,-0.485683333,-0.5322,-0.91,-0.228,0.088,-0.01355,-0.6244875,0.7926375,0.287714286,0.400857143,-0.156857143,755.4856667,0,1,1,0
